policy_id,policy_name,policy_type,policy_start_date,policy_duration_months,policy_budget_crore,country,state,population_million,urbanization_rate,gdp_growth_before,gdp_growth_after,inflation_rate_before,inflation_rate_after,unemployment_rate_before,unemployment_rate_after,poverty_rate_before,poverty_rate_after,health_index_before,health_index_after,education_index_before,education_index_after,overall_impact_score,policy_success_level
1772,2,3,519,42,19221.4,0,4,33.64,56.33,5.13,6.14,3.39,4.69,6.38,5.17,30.19,32.08,54.48,65.86,47.06,54.9,40.05,0
1773,10,1,90,31,17033.17,0,0,9.27,47.21,3.19,3.39,6.41,7.51,4.79,4.88,26.87,22.22,46.42,53.16,56.99,63.23,30.03,2
1774,4,0,440,42,45756.4,0,0,81.14,44.42,4.97,5.03,3.57,3.79,8.42,5.72,22.76,24.63,58.49,61.73,73.04,82.59,31.25,2
1775,2,3,475,30,43559.49,0,4,80.54,33.52,4.98,6.08,6.12,4.18,4.72,2.91,18.12,13.41,54.52,61.55,65.47,67.97,41.69,0
1776,8,2,1041,9,35833.56,0,0,76.77,77.07,5.41,5.92,7.44,7.9,4.71,5.13,19.8,20.02,44.68,45.74,60.08,63.24,11.16,1
1777,8,2,998,22,3743.64,0,4,98.57,21.68,4.11,5.93,7.98,9.21,9.96,10.02,22.31,20.38,46.11,50.19,51.07,53.98,26.79,2
1778,4,0,976,8,30116.94,0,2,1.3,45.6,4.74,5.34,4.53,3.27,8.48,7.51,29.38,21.55,42.52,47.18,58.03,65.93,47.0,0
1779,5,3,409,11,42727.31,0,0,18.86,86.75,4.95,6.7,7.0,7.24,7.46,7.94,12.42,7.22,46.25,44.99,74.18,75.02,20.21,2
1780,1,0,77,60,33141.78,0,3,76.7,62.25,5.96,8.35,5.62,5.62,8.89,8.2,22.13,21.53,57.63,57.17,70.91,75.66,32.1,2
1781,7,2,1042,11,33234.88,0,0,87.85,39.72,4.2,6.48,7.31,8.4,4.53,4.92,33.61,33.09,51.45,57.76,45.7,49.19,33.26,2
1782,5,3,570,53,9091.9,0,4,62.29,34.06,5.39,6.87,5.07,5.06,5.75,3.56,17.74,15.9,47.35,55.86,45.08,51.7,52.17,0
1783,1,0,683,9,4397.5,0,1,53.2,69.47,4.58,4.68,3.65,2.31,8.89,7.17,11.55,7.12,48.14,56.17,45.79,48.21,34.0,2
1784,0,4,335,46,34006.82,0,2,32.0,20.92,3.81,4.13,5.92,5.74,8.26,8.73,11.96,7.5,49.15,55.01,73.89,74.43,18.29,1
1785,8,2,129,20,40969.71,0,2,111.21,72.2,4.02,5.68,5.15,5.7,7.89,5.36,26.22,26.89,60.22,67.56,51.12,60.49,52.0,0
1786,6,4,293,27,22178.73,0,2,109.53,25.92,2.68,3.3,4.13,3.56,5.39,3.69,15.57,12.21,52.47,63.09,54.22,60.85,44.06,0
1787,11,1,204,60,40564.1,0,2,81.24,22.49,2.74,2.75,6.74,8.1,7.32,7.07,24.83,25.42,44.97,54.38,71.97,79.91,26.22,2
1788,8,2,572,8,13917.88,0,2,70.1,53.66,4.55,4.46,4.55,5.98,7.83,8.24,15.32,8.65,63.88,72.19,74.02,77.36,30.0,2
1789,4,0,1218,32,24363.42,0,4,104.47,88.85,2.53,4.82,4.83,2.94,9.44,8.59,25.96,25.43,57.91,57.74,57.58,64.16,35.09,2
1790,2,3,529,46,43617.77,0,3,80.33,23.04,1.57,2.03,4.49,3.39,6.88,6.36,12.47,8.29,45.25,48.24,53.87,62.24,33.55,2
1791,7,2,304,15,21500.75,0,1,110.34,40.72,4.0,4.59,3.35,2.52,4.47,5.77,12.56,7.72,66.3,68.62,69.57,75.05,24.09,2
1792,3,3,677,12,28081.14,0,3,68.76,60.16,3.62,3.47,3.09,3.73,7.09,6.06,15.17,16.77,68.62,72.5,72.52,79.91,14.01,1
1793,8,2,52,35,45431.83,0,3,14.09,39.89,4.99,6.5,5.36,4.9,6.81,6.23,28.41,21.37,42.05,53.95,63.38,68.33,52.82,0
1794,7,2,785,23,44509.84,0,3,113.06,62.24,4.2,6.59,6.78,5.62,5.5,3.52,19.39,17.0,54.15,63.41,45.46,54.98,62.9,3
1795,3,3,954,6,35468.43,0,4,60.39,66.71,5.82,6.88,6.67,7.25,6.18,5.34,25.4,19.1,42.53,40.63,58.51,60.14,27.57,2
1796,7,2,980,52,3760.48,0,0,10.1,55.4,5.77,8.23,3.93,2.99,8.08,5.98,17.91,17.29,68.34,68.18,54.59,56.56,34.89,2
1797,10,1,262,47,13883.05,0,2,37.1,73.78,2.11,1.85,4.81,5.08,5.63,3.94,13.37,11.3,52.3,60.44,64.12,71.76,27.54,2
1798,5,3,524,13,49772.16,0,4,20.92,22.08,2.63,4.09,4.52,5.22,8.35,6.52,13.27,7.75,52.84,56.37,69.89,69.71,42.95,0
1799,8,2,813,57,17107.32,0,3,47.34,47.14,1.93,1.59,6.55,7.09,9.59,8.43,21.58,19.17,60.36,65.93,67.36,76.39,25.79,2
1800,5,3,535,11,5525.84,0,3,56.13,72.62,2.67,4.55,6.93,8.24,6.47,4.3,25.9,21.34,66.06,75.08,52.0,54.91,56.65,0
1801,9,4,1085,29,22711.86,0,3,3.9,66.05,1.52,2.46,7.52,7.42,5.13,4.45,16.46,11.49,48.24,51.0,60.36,68.42,40.65,0
1802,4,0,441,38,9188.95,0,1,84.37,89.53,2.94,3.32,4.15,3.06,5.6,6.26,26.67,25.16,60.48,63.62,48.47,48.6,10.35,1
1803,3,3,1129,7,5746.41,0,0,55.25,39.06,1.63,2.21,3.57,2.84,9.63,10.48,17.75,11.67,48.34,59.56,66.75,72.84,41.87,0
1804,9,4,727,46,5890.81,0,0,36.87,44.25,2.69,4.66,5.94,4.81,7.2,5.53,14.34,9.34,54.58,66.03,67.59,70.54,60.38,3
1805,2,3,648,30,25029.19,0,2,45.59,42.2,2.83,4.55,5.32,5.29,8.53,8.12,14.22,12.7,47.72,59.24,55.24,54.4,40.95,0
1806,3,3,205,46,29198.03,0,3,101.54,72.1,5.04,7.4,5.58,5.32,5.03,4.23,21.86,14.0,59.27,69.07,56.42,60.97,65.51,3
1807,10,1,893,38,32950.49,0,3,85.52,61.08,1.82,4.15,6.65,5.24,8.73,9.29,22.01,21.29,57.92,58.27,49.23,53.56,25.75,2
1808,7,2,683,19,42956.79,0,2,86.9,41.45,5.66,5.34,6.76,5.95,4.49,1.92,11.4,11.66,68.14,67.83,53.72,62.49,14.33,1
1809,3,3,345,40,2991.31,0,4,115.94,69.52,1.87,2.36,7.46,5.91,5.65,3.79,34.56,27.95,53.0,54.45,51.45,55.93,37.53,2
1810,7,2,854,30,28805.16,0,1,113.43,37.46,5.23,7.4,3.76,2.82,5.58,6.95,34.68,35.29,42.62,47.12,69.65,72.94,19.84,1
1811,1,0,883,24,25215.92,0,0,112.9,72.86,5.31,6.79,4.23,4.12,9.4,10.55,30.82,29.86,64.47,72.51,56.95,57.37,26.37,2
1812,1,0,776,52,42548.24,0,3,53.38,62.59,4.6,4.38,4.48,3.56,4.98,5.97,19.56,16.28,52.25,54.34,46.74,46.89,4.4,1
1813,11,1,215,58,26556.43,0,3,38.16,64.61,5.93,5.76,5.99,6.49,8.35,6.49,24.09,18.78,58.82,68.03,67.02,76.98,47.11,0
1814,7,2,576,52,32745.62,0,4,31.86,31.96,5.83,6.71,3.78,4.91,6.63,3.8,21.47,18.09,53.66,62.33,62.82,63.57,44.06,0
1815,4,0,895,8,29654.24,0,4,93.49,54.63,5.83,5.42,5.1,3.34,9.28,8.7,10.85,2.96,62.12,63.42,71.03,72.92,22.89,2
1816,0,4,1103,11,46411.76,0,3,86.6,84.12,5.07,5.19,4.91,3.99,9.61,8.07,11.25,10.16,44.14,48.57,58.67,60.34,19.78,1
1817,11,1,868,13,2366.9,0,1,83.4,21.76,4.01,6.41,5.24,4.1,4.79,5.17,23.09,19.66,56.28,61.09,68.24,71.47,35.89,2
1818,7,2,415,53,44782.84,0,2,101.02,27.03,4.46,6.37,6.01,4.84,9.17,10.42,12.88,5.94,45.43,51.76,59.84,65.34,39.71,2
1819,10,1,964,33,39051.69,0,3,66.87,26.01,4.48,6.8,5.94,4.33,7.51,8.61,11.9,8.43,48.2,59.19,47.32,54.62,54.25,0
1820,10,1,1061,20,24110.32,0,3,77.66,31.91,3.67,4.35,4.13,3.26,9.84,11.29,30.45,25.15,54.67,66.58,50.82,51.75,30.48,2
1821,9,4,657,36,37084.39,0,1,107.54,42.92,5.36,5.81,3.64,1.81,9.65,7.84,21.76,21.87,46.81,54.89,60.15,69.48,36.02,2
1822,8,2,945,29,13460.57,0,3,67.16,78.66,3.3,4.22,6.6,4.84,8.22,7.77,26.0,24.58,56.91,61.38,73.13,72.65,16.84,1
1823,0,4,218,38,34372.13,0,4,97.28,72.25,2.09,2.91,6.32,6.64,8.0,9.38,18.94,15.63,69.99,72.59,47.34,50.52,17.68,1
1824,2,3,161,48,39358.35,0,4,43.12,31.63,3.45,5.6,6.77,6.44,6.61,6.25,23.31,18.96,60.69,67.03,57.54,63.85,51.87,0
1825,11,1,826,35,3617.42,0,0,85.72,27.19,5.77,7.34,6.02,4.41,6.96,4.33,33.9,35.56,43.54,44.24,65.07,74.66,40.56,0
1826,10,1,879,9,15485.19,0,0,46.18,20.58,3.0,4.4,6.97,7.64,4.52,1.74,22.64,19.42,46.08,53.13,48.26,54.88,49.87,0
1827,1,0,517,54,27834.85,0,1,7.59,55.45,5.16,7.17,3.69,4.22,5.14,6.61,17.09,10.37,42.06,52.53,48.2,48.04,44.73,0
1828,7,2,41,16,30170.57,0,0,47.46,64.09,5.0,4.62,6.18,6.9,4.66,2.27,12.17,6.8,48.43,59.92,60.27,61.46,36.39,2
1829,7,2,465,47,17585.08,0,1,49.7,70.71,3.75,4.92,5.6,6.36,9.66,7.48,17.38,14.37,66.45,71.58,50.14,54.28,37.4,2
1830,10,1,90,13,37280.86,0,4,39.83,69.71,5.67,8.01,6.93,7.15,9.9,11.31,11.65,11.24,45.91,49.26,60.78,61.25,24.76,2
1831,3,3,456,21,23223.14,0,2,117.29,58.33,5.55,7.05,3.85,4.51,9.55,9.86,18.01,18.13,68.48,78.13,72.68,77.67,36.92,2
1832,1,0,538,12,4555.8,0,4,75.93,51.83,4.26,3.81,4.02,3.4,9.0,9.47,24.64,25.49,41.84,40.39,65.68,67.67,-6.7,1
1833,3,3,732,13,24383.12,0,1,48.3,60.11,2.63,3.87,5.86,5.61,8.23,8.86,25.41,27.26,67.39,67.02,61.28,66.69,13.08,1
1834,4,0,124,23,2345.9,0,0,66.08,66.74,3.91,3.79,6.67,6.49,6.3,4.03,21.59,19.52,67.79,67.9,72.86,80.95,27.97,2
1835,5,3,879,37,23511.43,0,3,101.04,22.57,5.85,6.37,4.78,4.02,5.68,4.32,27.88,20.73,42.44,49.8,59.72,61.2,42.09,0
1836,6,4,87,8,3159.19,0,3,28.35,69.44,4.41,4.31,7.97,8.43,7.12,5.9,19.57,20.04,60.49,70.68,63.13,65.37,20.11,2
1837,6,4,921,33,35538.48,0,3,35.67,48.8,4.24,4.81,3.48,3.72,9.07,10.42,15.87,13.09,68.31,74.56,48.98,58.06,20.53,2
1838,2,3,223,25,44900.5,0,3,74.41,85.87,3.99,5.12,5.81,4.9,8.68,5.69,15.42,11.85,54.5,59.23,55.75,56.0,40.84,0
1839,7,2,728,42,43027.73,0,1,54.63,70.0,4.55,4.49,5.49,5.99,8.45,7.92,10.11,10.14,59.62,64.87,64.63,64.48,9.75,1
1840,1,0,1150,30,38403.01,0,1,47.13,34.58,3.95,5.45,6.86,6.41,7.79,6.57,17.96,15.08,49.7,52.32,68.36,72.56,32.09,2
1841,5,3,582,49,3911.27,0,2,40.58,86.51,4.3,4.26,6.37,4.47,4.52,5.23,28.76,26.2,66.12,73.75,50.38,59.06,25.4,2
1842,6,4,1247,21,21890.64,0,0,95.82,78.18,3.36,5.76,7.87,8.92,8.59,9.13,30.11,24.39,65.6,68.41,74.89,75.27,34.33,2
1843,9,4,328,54,48520.32,0,4,91.23,55.32,3.49,3.97,3.14,2.15,5.74,7.1,12.8,10.7,46.22,45.61,61.65,69.52,8.74,1
1844,4,0,606,27,40926.11,0,0,49.88,85.86,2.95,4.95,3.06,2.65,6.75,4.69,13.35,13.67,57.47,64.1,72.88,76.65,45.5,0
1845,11,1,254,17,10800.07,0,4,31.17,83.02,3.85,4.85,6.97,8.36,5.22,3.0,18.48,18.39,40.58,52.05,49.13,54.55,43.58,0
1846,4,0,705,44,22293.91,0,3,70.24,83.78,5.29,6.17,3.45,2.28,4.22,3.73,18.8,16.59,59.02,59.35,69.47,76.13,26.69,2
1847,9,4,369,21,36776.0,0,0,11.32,47.39,3.38,3.94,4.78,4.93,9.5,8.39,13.11,6.3,61.02,62.71,63.73,68.35,32.37,2
1848,2,3,1229,6,38331.02,0,0,92.56,69.14,5.52,6.33,3.59,4.14,5.01,5.03,22.61,20.79,59.75,71.38,46.3,54.31,40.14,0
1849,7,2,845,27,8123.67,0,2,13.82,58.32,2.27,2.75,7.44,7.22,9.95,10.51,16.45,13.13,51.35,61.5,66.77,73.3,35.32,2
1850,6,4,298,10,24357.81,0,2,75.0,78.3,3.6,3.35,3.22,2.47,9.87,10.8,30.61,25.98,60.45,66.89,55.12,56.54,18.04,1
1851,1,0,1154,30,31626.6,0,3,95.55,71.52,5.35,6.16,5.51,4.69,9.99,7.96,26.71,25.32,65.01,74.11,45.67,47.1,40.97,0
1852,5,3,1070,25,18736.4,0,4,71.29,36.97,2.83,4.13,7.66,6.39,9.16,7.68,31.38,27.16,44.62,49.73,45.18,50.05,45.58,0
1853,9,4,1181,51,17303.79,0,1,116.46,37.38,2.99,5.19,4.91,4.29,5.04,2.94,10.05,5.41,65.95,69.03,47.97,57.42,53.13,0
1854,3,3,1088,30,26893.23,0,2,94.98,69.01,4.25,5.58,5.17,5.0,6.48,6.77,14.94,10.61,69.22,75.07,61.06,68.62,34.47,2
1855,5,3,242,57,46214.91,0,4,50.14,36.2,2.16,4.14,4.99,4.94,5.97,5.86,20.57,19.7,60.77,61.21,73.57,72.62,17.6,1
1856,1,0,133,12,20084.61,0,2,105.6,33.53,5.34,6.81,7.71,8.76,7.48,4.59,24.42,17.77,52.04,62.88,70.63,70.29,58.13,0
1857,11,1,41,43,38483.47,0,4,89.27,35.14,4.5,6.72,7.25,6.97,7.31,4.68,27.54,29.4,57.46,66.79,55.66,63.27,53.81,0
1858,1,0,676,20,33162.72,0,4,50.58,23.1,5.7,5.74,4.16,4.7,6.99,5.69,10.49,2.7,66.34,73.09,59.36,68.75,46.31,0
1859,7,2,918,27,4144.16,0,1,44.95,73.17,2.53,4.29,6.18,7.01,6.53,6.2,10.85,4.68,56.01,58.39,71.07,72.1,31.77,2
1860,7,2,387,19,20642.44,0,4,78.24,37.2,2.86,2.84,7.28,6.72,6.83,7.97,23.99,17.6,52.99,58.1,70.85,73.54,20.94,2
1861,0,4,98,7,39174.97,0,1,31.09,51.14,2.86,4.7,4.7,3.37,7.33,4.43,32.58,31.47,53.28,61.69,68.49,70.65,54.96,0
1862,8,2,932,36,17151.85,0,2,15.95,65.85,3.99,5.98,4.88,3.17,7.5,4.81,32.5,30.57,46.12,51.08,61.66,63.19,48.35,0
1863,11,1,127,7,47426.91,0,1,30.79,67.79,4.13,4.95,6.22,6.81,9.62,8.7,27.13,26.07,57.39,64.15,49.83,49.51,20.31,2
1864,11,1,699,35,31215.67,0,0,67.43,76.69,4.09,5.68,3.99,2.27,9.87,10.19,15.53,12.06,58.2,67.86,69.14,75.67,44.9,0
1865,8,2,331,26,4071.55,0,3,45.56,63.4,3.64,5.06,7.19,6.69,9.14,6.83,29.08,29.38,51.38,51.75,52.79,56.34,33.48,2
1866,1,0,795,16,18753.52,0,3,24.36,42.35,2.26,2.18,3.66,4.16,4.54,3.28,18.68,12.15,66.64,70.2,46.59,45.67,17.95,1
1867,10,1,5,37,45556.75,0,4,110.64,41.21,2.76,2.54,6.82,7.14,8.53,9.47,24.23,21.63,54.4,53.12,73.72,82.31,3.96,1
1868,6,4,116,46,48494.85,0,1,73.49,75.86,3.25,4.96,4.06,2.84,8.23,7.54,32.07,33.52,58.29,65.23,59.55,68.01,38.75,2
1869,11,1,991,51,46189.24,0,4,19.99,78.33,4.96,6.36,6.01,5.73,4.85,3.57,34.54,29.31,54.18,55.42,70.26,77.61,37.32,2
1870,7,2,743,57,9909.84,0,4,2.02,66.62,4.54,5.27,7.21,5.41,8.2,6.93,19.29,15.89,65.39,75.31,57.34,58.57,37.92,2
1871,10,1,214,31,38646.56,0,3,29.87,34.24,5.87,8.24,3.52,3.66,8.64,9.35,26.59,23.98,50.74,51.99,51.41,53.97,30.21,2
1872,10,1,56,45,32658.07,0,0,19.05,35.28,2.83,4.14,3.33,1.53,5.5,5.84,31.24,30.37,45.78,43.87,47.21,51.28,11.62,1
1873,4,0,1117,60,38697.3,0,3,102.09,38.13,1.56,3.63,6.69,7.48,4.05,4.97,23.01,18.34,51.9,55.69,68.57,77.11,45.4,0
1874,7,2,659,39,14396.5,0,3,34.21,77.97,4.57,6.96,3.12,2.31,9.12,6.36,13.27,10.48,65.69,68.31,54.42,59.4,57.09,0
1875,7,2,776,54,1808.79,0,2,114.77,82.81,5.68,8.04,3.29,4.06,7.39,5.84,10.22,2.44,58.06,69.85,74.33,79.76,70.3,3
1876,8,2,343,36,7597.03,0,3,108.52,38.37,4.43,5.04,7.72,5.8,5.87,4.87,12.54,7.66,66.78,69.76,68.23,69.25,28.78,2
1877,8,2,1246,51,1926.44,0,2,104.26,46.47,2.93,2.48,5.49,5.85,9.35,10.27,16.03,13.36,68.74,77.79,45.11,47.99,12.67,1
1878,10,1,224,27,38104.19,0,2,55.84,78.71,2.15,2.34,6.11,4.18,6.38,3.92,16.42,9.97,60.21,64.32,61.37,68.92,46.66,0
1879,3,3,780,6,43722.95,0,4,49.44,63.59,3.53,5.71,6.08,7.3,8.26,6.37,22.26,17.23,40.69,40.53,50.45,56.94,49.33,0
1880,5,3,516,40,47686.09,0,4,40.12,28.24,5.49,5.94,5.66,7.1,7.41,6.39,14.51,10.32,67.64,78.29,57.97,65.99,48.45,0
1881,2,3,77,45,11009.22,0,3,118.59,66.67,1.55,1.99,6.71,7.42,9.86,8.07,22.8,20.77,63.05,71.54,68.46,75.48,38.47,2
1882,7,2,367,25,37088.15,0,2,76.2,89.16,2.68,2.33,4.16,2.44,4.03,4.41,21.55,17.24,47.2,45.29,49.73,54.21,5.52,1
1883,8,2,28,31,11181.04,0,1,101.48,85.97,5.16,6.6,3.54,3.24,4.62,4.81,28.61,27.69,52.59,56.58,46.41,52.73,28.23,2
1884,0,4,1036,14,2636.71,0,4,77.4,35.36,3.78,3.54,3.55,3.73,6.11,4.54,15.48,10.09,51.38,49.66,62.42,65.73,16.08,1
1885,3,3,659,27,42762.31,0,0,17.48,45.31,3.91,3.49,7.46,5.48,9.84,11.33,14.03,11.89,63.04,73.44,56.92,59.32,11.06,1
1886,1,0,158,30,36598.01,0,3,103.65,78.78,5.57,5.71,4.4,4.52,9.91,9.06,13.09,8.22,43.8,46.93,57.21,58.63,19.01,1
1887,3,3,9,59,36436.03,0,0,7.1,76.81,2.48,4.25,5.57,6.44,9.34,9.89,27.43,25.4,68.97,79.01,50.38,51.06,36.46,2
1888,9,4,756,45,20090.09,0,4,44.67,46.95,2.91,3.22,6.78,7.9,6.22,3.42,14.75,11.79,40.03,47.89,53.48,58.71,41.0,0
1889,3,3,1064,19,26709.93,0,1,30.17,71.78,4.48,5.58,4.49,4.08,7.54,4.6,22.85,22.67,63.59,65.87,50.65,58.32,41.66,0
1890,11,1,481,16,8080.01,0,1,91.73,66.16,1.63,1.84,6.2,5.61,6.25,4.62,13.49,7.35,40.44,41.79,50.37,55.83,33.06,2
1891,10,1,196,52,3109.07,0,4,11.81,67.45,3.06,4.69,4.16,2.57,9.69,9.02,27.58,28.41,61.09,66.69,52.7,55.18,26.68,2
1892,4,0,1170,59,18444.75,0,3,105.32,43.57,2.12,3.33,5.15,3.62,5.23,5.28,33.52,34.92,65.7,77.54,59.17,68.81,34.49,2
1893,10,1,65,16,30578.34,0,1,36.58,85.85,1.97,4.25,4.31,5.7,4.06,1.95,10.3,11.33,61.18,59.6,53.09,56.2,30.85,2
1894,7,2,548,42,22372.47,0,2,106.24,38.14,4.97,6.78,3.29,1.79,5.45,6.6,13.82,14.94,64.02,65.18,50.41,53.86,16.54,1
1895,4,0,82,57,35084.4,0,0,70.23,37.37,2.68,2.38,7.14,7.02,8.97,6.01,15.75,8.87,40.95,43.1,58.74,58.93,26.66,2
1896,8,2,1132,60,34173.07,0,2,48.2,52.49,5.31,7.48,3.93,3.31,6.33,4.94,12.48,10.41,55.2,56.39,53.34,60.9,45.8,0
1897,9,4,97,49,46183.53,0,4,22.53,22.14,2.48,3.21,7.69,7.34,8.49,9.7,27.15,22.89,49.35,55.0,70.61,73.46,26.25,2
1898,10,1,49,53,31735.56,0,3,2.57,34.12,1.64,2.97,4.26,2.56,5.3,6.0,29.64,30.23,55.3,54.62,50.43,59.44,17.47,1
1899,1,0,346,33,5860.44,0,1,8.22,59.82,5.34,5.5,6.73,6.93,6.48,6.3,11.76,10.16,69.53,79.19,54.86,54.74,16.42,1
1900,10,1,767,28,6272.0,0,1,31.1,58.56,4.43,5.39,7.84,6.01,8.21,6.43,26.63,20.69,69.82,75.0,47.82,48.82,34.99,2
1901,6,4,104,45,49841.34,0,1,106.07,37.93,1.7,2.33,5.24,6.02,9.94,10.5,27.16,24.33,50.75,50.8,70.53,77.37,13.56,1
1902,11,1,466,41,44300.33,0,4,27.88,62.43,2.01,2.9,4.45,4.0,9.22,9.3,27.98,20.31,46.79,57.58,60.6,66.57,49.72,0
1903,7,2,559,52,7783.12,0,1,31.43,62.42,2.91,2.57,7.33,8.18,7.36,7.5,31.69,32.45,59.53,68.73,70.06,69.11,10.06,1
1904,2,3,1229,44,45690.1,0,4,82.12,53.93,3.14,3.25,4.36,4.59,9.38,7.74,31.04,25.97,53.49,58.43,45.02,49.19,31.94,2
1905,1,0,183,55,740.81,0,4,92.14,45.37,3.98,3.8,4.84,5.12,8.69,8.16,17.84,13.63,53.22,63.04,74.66,74.83,24.0,2
1906,9,4,29,26,40694.1,0,4,49.85,53.36,5.35,5.18,4.03,4.15,7.7,8.13,34.12,34.36,42.36,40.49,72.19,78.61,3.95,1
1907,9,4,580,20,1624.77,0,0,82.68,76.94,3.81,5.82,4.69,3.48,4.5,3.84,20.52,21.3,41.39,44.4,72.8,74.1,31.03,2
1908,0,4,154,40,12217.22,0,4,62.65,65.4,3.75,3.96,7.13,7.89,5.05,2.34,19.87,21.13,68.21,74.33,62.71,67.87,28.73,2
1909,4,0,1144,7,869.25,0,4,62.4,27.83,1.75,1.98,7.98,7.64,8.75,6.78,26.84,28.75,56.19,56.92,61.62,71.03,17.2,1
1910,3,3,681,29,1253.91,0,4,105.66,32.23,4.62,4.6,3.51,2.35,4.08,4.31,21.92,14.98,68.88,80.38,58.24,64.24,34.81,2
1911,0,4,1067,14,42607.45,0,2,60.18,38.45,3.56,5.94,6.57,6.1,8.16,8.53,13.25,10.68,42.02,42.91,49.25,53.12,30.59,2
1912,4,0,498,17,33801.13,0,2,96.21,40.1,4.98,7.45,4.41,4.58,7.42,8.87,18.94,17.65,47.39,48.53,71.33,78.99,29.95,2
1913,7,2,1284,15,39983.5,0,2,2.92,31.76,3.23,3.88,3.93,4.27,7.05,6.96,34.98,28.8,44.49,48.91,49.68,55.57,33.1,2
1914,3,3,609,56,6312.94,0,4,43.96,82.86,3.65,4.76,4.34,2.97,9.88,7.67,13.82,7.67,41.07,44.34,72.75,74.79,42.16,0
1915,9,4,1122,27,46092.26,0,1,40.4,45.29,4.68,6.02,3.39,4.52,5.24,6.7,27.35,28.46,60.64,58.77,65.99,71.39,11.1,1
1916,6,4,1211,14,40736.38,0,2,78.75,75.52,5.7,6.51,4.55,4.53,9.54,7.67,26.8,24.97,68.56,69.79,64.15,64.84,24.65,2
1917,2,3,194,36,35385.92,0,2,114.49,20.43,5.45,6.48,5.16,3.29,6.2,6.26,28.98,25.32,46.07,46.08,65.81,65.81,14.37,1
1918,10,1,1119,23,16974.59,0,3,75.67,36.21,5.41,5.42,7.58,6.12,8.18,7.52,27.68,21.49,50.76,53.62,48.82,55.55,30.79,2
1919,2,3,236,14,4115.26,0,3,114.86,66.65,2.24,4.67,3.78,3.35,6.9,5.99,15.44,13.84,45.06,47.02,72.66,79.97,44.25,0
1920,10,1,1138,50,18647.2,0,0,53.77,37.93,5.41,6.87,3.12,2.57,9.79,8.88,28.12,20.83,68.92,70.54,72.07,75.82,43.96,0
1921,1,0,731,29,31834.77,0,0,59.53,83.3,5.1,4.68,4.22,5.46,4.21,3.34,16.72,9.46,41.73,43.71,72.77,72.97,14.42,1
1922,6,4,1092,49,23184.35,0,1,42.08,36.77,2.76,3.33,4.67,5.77,6.35,5.87,29.47,22.31,47.29,50.8,57.43,59.63,29.9,2
1923,6,4,340,57,49870.64,0,2,83.72,69.91,2.22,2.43,6.68,7.98,5.18,3.9,30.05,24.92,46.6,57.41,70.65,76.2,40.48,0
1924,0,4,897,43,42838.46,0,4,17.05,61.38,3.95,5.35,4.72,4.68,9.31,7.05,31.56,29.83,69.07,74.07,60.04,67.72,47.49,0
1925,3,3,89,58,40142.68,0,4,85.4,61.27,2.16,4.16,5.69,6.45,5.48,2.71,25.55,26.54,46.53,47.45,74.83,80.92,41.07,0
1926,6,4,1172,19,35122.07,0,2,101.52,38.46,4.93,6.1,4.28,5.48,4.19,1.57,15.01,15.99,40.3,46.81,49.31,54.18,42.06,0
1927,1,0,497,13,18184.81,0,4,27.16,82.07,3.64,5.93,4.37,2.47,8.07,5.88,14.44,15.57,45.42,45.13,55.07,56.95,31.87,2
1928,11,1,671,54,25919.75,0,3,111.91,59.66,4.08,5.59,7.85,8.83,9.85,8.07,12.6,6.41,64.79,72.2,57.75,62.5,49.58,0
1929,8,2,369,23,49849.06,0,0,32.25,80.27,5.95,7.04,7.35,8.16,4.59,3.58,13.64,12.9,68.68,70.18,48.24,58.15,29.8,2
1930,0,4,431,36,35972.67,0,4,37.34,20.67,3.91,4.5,4.36,4.22,9.63,7.36,10.62,9.8,61.91,73.05,50.06,57.87,42.34,0
1931,8,2,147,36,41332.76,0,0,1.24,55.2,4.87,5.12,4.13,4.47,6.3,3.66,21.19,17.74,68.06,77.3,53.9,56.1,35.46,2
1932,3,3,1244,52,17587.23,0,4,93.91,71.46,3.54,5.9,5.22,5.33,9.0,7.34,27.1,27.84,54.85,58.35,59.25,59.41,35.51,2
1933,11,1,626,44,31847.22,0,2,52.59,39.95,5.47,7.82,6.43,7.01,5.37,2.49,20.77,13.65,48.91,58.37,52.78,53.98,63.91,3
1934,9,4,939,55,33655.91,0,0,97.83,40.01,2.38,3.98,5.62,6.21,8.62,7.02,19.46,16.09,60.74,63.3,69.59,69.19,35.26,2
1935,1,0,1151,39,15412.35,0,3,113.57,38.1,3.26,5.64,5.21,6.3,6.12,5.12,26.67,23.7,43.4,50.89,60.79,61.32,47.71,0
1936,2,3,737,35,44761.63,0,0,15.84,63.88,4.19,5.36,5.83,4.36,8.94,10.06,26.04,20.14,45.54,56.15,64.79,64.94,32.02,2
1937,6,4,595,13,13744.03,0,1,35.63,61.24,3.65,4.03,6.28,7.56,7.76,6.37,21.96,18.83,43.4,44.89,73.93,79.57,21.46,2
1938,3,3,713,30,7355.81,0,2,45.16,62.2,4.42,5.51,6.28,6.96,8.72,6.25,17.66,9.8,42.8,50.92,69.76,71.57,53.9,0
1939,1,0,1281,12,31279.14,0,3,115.75,27.63,4.82,5.52,5.72,4.48,6.73,7.52,20.3,16.15,56.45,58.26,53.28,55.87,18.0,1
